CustomerID,Region,TownSize,Gender,Age,JobCategory,UnionMember,EmploymentLength,Retired,LoanDefault,MaritalStatus,HouseholdSize,HomeOwner,CarsOwned,CarOwnership,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,HouseholdIncome,Education,InHeavyDebt,HasPets,TotalOverTenure,EquipmentOverTeunre,AvgPhoneBill,TotalAvgBill,LogAvgTotal,LogEmployment
6429-GMGFFW-Y6O,4,2.0,Female,47,Labor,No,11,No,No,Married,3,1.0,2,Own,21400.0,24,Yes,No,Mast,29,7,1034.0,Yes,66,33.0,722.45,No,0,0.0,Yes,No,0.0,0.0,Yes,Yes,No,No,Yes,No,Yes,Yes,No,29,No,No,No,No,Yes,20 to 39,1,0,1,1444.9,0,10.946212121212122,21.892424242424244,3.13080603671937,2.4849066497880004
4406-CWASGT-8EZ,3,1.0,Female,19,Labor,No,0,No,Yes,Married,3,0.0,2,Own,14200.0,19,No,Yes,Visa,1,15,3638.3999999999996,Yes,14,21.299999999999997,115.9,Yes,1,277.3,Yes,No,0.0,0.0,Yes,No,No,4,No,No,No,No,Yes,16,Yes,Yes,No,No,No,20 to 39,1,0,0,509.1,1,8.278571428571428,36.364285714285714,3.620715320761307,0.0
4758-RMVWIA-XO1,4,1.0,Male,41,Crafts,No,5,No,No,Married,4,1.0,2,Own,10400.0,23,No,No,Visa,16,16,2990.1,Yes,27,29.700000000000003,273.8,No,0,0.0,Yes,No,0.0,0.0,No,No,Yes,No,Yes,Yes,Yes,Yes,No,18,No,No,No,No,No,20 to 39,0,0,1,547.6,0,10.14074074074074,20.28148148148148,3.05783728054086,1.791759469228055
9646-NHVEEJ-VZ9,2,3.0,Female,68,Unknown,No,5,Yes,No,Unmarried,1,1.0,2,Lease,8600.0,28,Yes,Yes,Visa,24,11,1414.3000000000002,No,58,45.45,836.45,No,0,0.0,Yes,No,0.0,0.0,Yes,Yes,No,2,No,No,No,No,No,21,Yes,Yes,Yes,No,No,0 to 20,1,1,1,1672.9,0,14.421551724137931,28.843103448275862,3.395953772885934,1.791759469228055
7607-GRPLIE-C1J,1,1.0,Female,27,Professional,No,2,No,No,Unmarried,5,1.0,1,Lease,9600.0,19,No,Yes,Mast,3,4,489.6,Yes,4,7.6499999999999995,16.4,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,Yes,Yes,Yes,No,16,No,No,No,No,No,20 to 39,1,0,0,32.8,0,4.1,8.2,2.2192034840549946,1.0986122886681098
0238-VGATLL-U7B,2,3.0,Male,78,Labor,No,44,Yes,No,Married,2,1.0,4,Lease,16500.0,31,No,No,Disc,40,10,4528.8,Yes,72,102.44999999999999,2559.75,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,No,16,Yes,No,No,No,Yes,20 to 39,0,1,0,5119.5,0,35.552083333333336,71.10416666666667,4.278111832727453,3.8066624897703196
9257-UGOWQJ-0GM,5,5.0,Male,51,Sales,No,5,No,No,Unmarried,3,1.0,3,Own,38100.0,31,No,Yes,Disc,29,5,1232.8,No,58,30.75,626.75,No,0,0.0,Yes,Yes,39.6,2072.8,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,23,Yes,Yes,No,Yes,Yes,40 to 79,2,1,1,1253.5,0,10.806034482758621,21.612068965517242,3.1184837887605092,1.791759469228055
7323-INVHNA-K5B,3,2.0,Female,78,Sales,No,14,Yes,No,Unmarried,1,0.0,0,NoCar,0.0,26,Yes,No,Mast,20,12,2392.5,No,33,33.45,329.45,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,No,No,No,No,16,No,No,No,No,No,0 to 20,1,0,1,658.9,0,9.983333333333333,19.966666666666665,3.042933875038285,2.70805020110221
8889-ZZTCKO-M2X,4,3.0,Male,42,Labor,No,6,No,No,Married,2,1.0,2,Own,30900.0,25,No,Yes,Disc,16,4,1138.1,Yes,32,35.25,385.9,Yes,1,1085.8,No,No,0.0,0.0,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,16,Yes,No,Yes,No,No,40 to 79,2,0,0,1857.6,1,12.059375,58.05,4.078384542643371,1.9459101490553132
3337-XMBNGV-1YI,3,2.0,Male,45,Sales,Yes,3,No,No,Married,4,1.0,2,Own,16800.0,30,No,No,Mast,21,10,4917.200000000001,Yes,35,32.7,335.4,No,0,0.0,Yes,No,0.0,0.0,No,Yes,No,No,No,Yes,Yes,Yes,No,19,No,No,Yes,No,Yes,20 to 39,0,0,1,670.8,0,9.582857142857142,19.165714285714284,3.003983849751756,1.3862943611198906
2385-DKTGGA-2OT,2,1.0,Female,40,Professional,No,4,No,Yes,Married,4,0.0,3,Own,13700.0,28,Yes,Yes,Visa,14,11,5456.0,No,38,20.25,268.8,Yes,1,1144.45,Yes,No,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,23,Yes,Yes,Yes,No,No,20 to 39,2,0,0,1682.05,1,7.0736842105263165,44.26447368421052,3.812522479426037,1.6094379124341003
4483-CIQXVJ-R7J,1,4.0,Male,67,Professional,No,6,No,No,Unmarried,1,0.0,1,Own,21600.0,26,No,No,AMEX,14,6,2212.4,Yes,42,25.650000000000002,378.3,No,0,0.0,No,No,0.0,0.0,No,No,No,Yes,No,No,No,No,No,11,Yes,No,No,No,Yes,20 to 39,1,0,0,756.6,0,9.007142857142858,18.014285714285716,2.9451905763457527,1.9459101490553132
3570-HZUGOB-C33,2,2.0,Female,30,Sales,No,6,No,Yes,Unmarried,1,0.0,1,Own,7900.0,25,No,Yes,Mast,13,7,1583.6000000000001,Yes,31,28.349999999999998,270.1,Yes,1,1038.85,Yes,Yes,34.3,1035.55,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,23,Yes,No,No,No,No,20 to 39,1,1,0,1579.0499999999997,1,8.712903225806452,50.93709677419354,3.9500333089117587,1.9459101490553132
9671-ALAHDR-WW2,1,4.0,Male,51,Labor,No,16,No,No,Married,3,0.0,4,Own,92700.0,27,No,Yes,AMEX,33,12,4409.5,No,68,131.39999999999998,2941.55,Yes,1,2402.35,Yes,No,0.0,0.0,Yes,Yes,No,Yes,No,No,Yes,Yes,No,20,Yes,No,Yes,No,Yes,80 to 200,2,0,1,8285.45,1,43.25808823529412,121.84485294117648,4.81092220098876,2.833213344056216
1202-YUYPSH-XCC,1,2.0,Male,57,Agriculture,No,24,No,No,Unmarried,1,1.0,1,Own,29200.0,24,Yes,Yes,Disc,35,13,3703.8,No,61,51.0,1085.1,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,Yes,No,Yes,Yes,Yes,No,15,Yes,No,No,No,Yes,40 to 79,1,1,1,2170.2,0,17.788524590163934,35.57704918032787,3.599420972139968,3.2188758248682006
6962-FWDUBX-87W,5,5.0,Female,68,Labor,No,26,Yes,No,Married,2,0.0,3,Own,5000.0,32,Yes,No,Visa,28,10,1357.8999999999999,No,58,52.050000000000004,967.7,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,Yes,No,Yes,No,No,No,19,Yes,Yes,No,No,Yes,0 to 20,1,0,1,1935.4,0,16.68448275862069,33.36896551724138,3.5371539919869366,3.295836866004329
6308-REILUL-K6N,3,1.0,Male,54,Professional,No,11,No,No,Married,2,1.0,1,Own,86300.0,25,No,Yes,Disc,21,10,5136.799999999999,No,46,27.450000000000003,438.8,Yes,1,3886.1,Yes,Yes,104.25,4603.15,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,18,Yes,Yes,Yes,Yes,No,above 200,2,0,1,4763.7,1,9.539130434782608,103.55869565217391,4.649748594603248,2.4849066497880004
8001-YBLPIW-AI5,5,3.0,Female,51,Sales,No,2,No,Yes,Unmarried,1,1.0,2,Own,40700.0,25,No,Yes,Mast,23,14,4194.599999999999,No,48,49.949999999999996,818.75,Yes,1,2093.25,Yes,Yes,53.0,2470.65,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,22,Yes,Yes,Yes,No,Yes,40 to 79,1,1,1,3730.75,1,17.057291666666668,77.72395833333333,4.365947535185777,1.0986122886681098
6891-KEMHFO-JU6,3,1.0,Female,47,Professional,No,11,No,Yes,Married,2,1.0,2,Own,24600.0,21,No,Yes,Mast,5,12,3702.7999999999997,Yes,5,7.800000000000001,14.05,Yes,1,102.1,Yes,No,0.0,0.0,No,No,No,No,No,Yes,No,No,No,16,Yes,No,No,No,No,40 to 79,1,0,0,130.2,1,2.81,26.04,3.2973172511747633,2.4849066497880004
3692-CLHXLX-H7W,4,1.0,Male,69,Labor,Yes,31,No,No,Married,2,1.0,2,Own,37300.0,17,No,Yes,Disc,38,10,1547.7,No,70,130.2,2915.35,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,No,24,No,Yes,Yes,No,No,40 to 79,1,0,1,5830.7,0,41.64785714285714,83.29571428571428,4.434331024874598,3.4657359027997265
4376-ZFMTBS-OKE,5,4.0,Female,38,Professional,No,5,No,Yes,Unmarried,2,0.0,1,Own,36600.0,29,No,Yes,Disc,11,9,1881.5,Yes,28,32.25,295.4,Yes,1,1173.6,Yes,Yes,50.15,1292.2,No,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,19,Yes,Yes,No,Yes,No,40 to 79,2,1,1,1764.4,1,10.549999999999999,63.01428571428572,4.159106272736784,1.791759469228055
1051-TKEIEE-H8M,5,3.0,Male,45,Service,No,3,No,Yes,Unmarried,1,0.0,2,Own,10200.0,34,No,No,AMEX,26,14,6791.799999999999,No,52,32.25,548.2,Yes,1,2295.4,Yes,Yes,48.7,2505.45,Yes,Yes,Yes,2,No,No,No,Yes,Yes,14,Yes,Yes,Yes,No,No,0 to 20,2,1,1,3391.8,1,10.542307692307693,65.22692307692309,4.193087073270658,1.3862943611198906
4563-NZSKTT-MBD,2,1.0,Female,39,Sales,No,3,No,Yes,Unmarried,1,0.0,2,Own,10200.0,16,No,No,Visa,21,13,2909.4,Yes,67,56.550000000000004,1292.75,Yes,1,3697.8,Yes,Yes,46.85,3055.35,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,19,Yes,Yes,Yes,Yes,Yes,20 to 39,2,0,1,6283.3,1,19.294776119402986,93.78059701492538,4.551564715474292,1.3862943611198906
4605-TNMJOE-FCU,2,2.0,Female,47,Professional,Yes,8,No,Yes,Unmarried,1,1.0,4,Own,41500.0,28,No,Yes,AMEX,29,11,7073.9,No,66,56.25,1127.75,Yes,1,4181.15,Yes,Yes,48.0,3060.2,Yes,No,Yes,3,Yes,No,No,No,Yes,19,Yes,Yes,Yes,No,No,40 to 79,1,1,1,6436.65,1,17.08712121212121,97.52499999999999,4.590310323081067,2.1972245773362196
5175-SCMVHN-Y4W,1,2.0,Male,46,Crafts,No,19,No,No,Unmarried,1,0.0,2,Own,49400.0,30,No,Yes,Mast,29,12,3422.9,No,60,76.19999999999999,1455.7,Yes,1,1996.4,Yes,Yes,29.5,1796.1,Yes,No,No,No,Yes,Yes,Yes,Yes,No,23,No,No,No,Yes,Yes,80 to 200,2,1,0,4907.8,1,24.261666666666667,81.79666666666667,4.4163878029319,2.995732273553991
9173-ALBLAB-JN5,4,1.0,Male,46,Professional,Yes,4,No,No,Unmarried,1,0.0,2,Own,36600.0,25,Yes,No,Othe,5,16,8120.299999999999,No,14,11.850000000000001,55.1,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,24,No,No,Yes,No,No,40 to 79,1,0,1,110.2,0,3.935714285714286,7.871428571428572,2.18283583988412,1.6094379124341003
1498-AHEYHZ-G4E,4,1.0,Female,51,Sales,No,10,No,No,Unmarried,1,1.0,2,Own,42400.0,15,No,No,Visa,11,15,6101.7,Yes,27,24.900000000000002,238.8,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,Yes,No,Yes,No,20,No,No,No,No,Yes,40 to 79,1,0,1,477.6,0,8.844444444444445,17.68888888888889,2.927929170202628,2.3978952727983707
3655-ZHJTWA-JVN,1,1.0,Male,51,Sales,No,6,No,Yes,Unmarried,1,1.0,0,NoCar,0.0,21,No,No,AMEX,8,5,1722.4,No,29,29.849999999999998,261.65,No,0,0.0,Yes,No,0.0,0.0,No,Yes,No,No,Yes,Yes,Yes,Yes,No,20,No,No,No,No,No,20 to 39,2,1,0,523.3,0,9.022413793103448,18.044827586206896,2.9467955469206677,1.9459101490553132
4229-HJKJHF-FQC,2,2.0,Male,75,Labor,No,24,Yes,No,Married,2,1.0,1,Own,5000.0,23,No,No,Mast,36,8,1575.2,No,68,34.05,784.25,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,20,No,No,Yes,No,Yes,0 to 20,1,0,1,1568.5,0,11.533088235294118,23.066176470588236,3.1808073887651287,3.2188758248682006
8327-GSWQDE-26L,1,5.0,Female,41,Crafts,Yes,9,No,No,Unmarried,1,1.0,4,Own,18700.0,39,Yes,Yes,Disc,4,9,3966.9,No,11,6.8999999999999995,23.45,No,0,0.0,No,No,0.0,0.0,No,No,No,Yes,Yes,Yes,No,No,No,25,Yes,Yes,Yes,No,No,20 to 39,0,0,1,46.9,0,2.131818181818182,4.263636363636364,1.660822111780579,2.302585092994046
5862-CMJCTU-0PD,3,2.0,Female,27,Professional,No,1,No,Yes,Married,2,1.0,2,Own,8800.0,27,No,Yes,Disc,9,13,3502.6,No,60,37.8,691.65,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,No,15,No,No,No,Yes,Yes,20 to 39,2,0,1,1383.3,0,11.5275,23.055,3.180342875151417,0.6931471805599453
0873-MIADPJ-6VP,5,1.0,Female,37,Professional,No,4,No,No,Married,4,0.0,2,Own,13900.0,20,No,No,Visa,19,9,2909.4,Yes,71,81.15,1935.35,No,0,0.0,Yes,Yes,48.85,3498.9,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,28,Yes,Yes,Yes,Yes,Yes,20 to 39,2,0,1,3870.7,0,27.25845070422535,54.5169014084507,4.016687504274571,1.6094379124341003
8716-VIGELV-5X7,1,2.0,Female,35,Labor,No,10,No,Yes,Married,4,1.0,3,Own,48300.0,17,No,No,AMEX,17,12,5751.1,Yes,64,56.400000000000006,1176.75,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,17,Yes,Yes,No,Yes,Yes,80 to 200,2,1,1,2353.5,0,18.38671875,36.7734375,3.6316061439677774,2.3978952727983707
7757-MHGZVN-WAK,3,2.0,Male,51,Agriculture,Yes,14,No,No,Married,5,1.0,3,Own,71700.0,29,Yes,Yes,Visa,25,12,10600.0,Yes,49,26.849999999999998,436.95,No,0,0.0,Yes,No,0.0,0.0,Yes,No,Yes,2,Yes,Yes,No,Yes,No,29,Yes,Yes,No,No,Yes,80 to 200,2,0,1,873.9,0,8.917346938775509,17.834693877551018,2.935700588160904,2.70805020110221
6854-MXUYYG-73P,3,1.0,Male,44,Sales,No,3,No,Yes,Married,4,1.0,2,Own,31200.0,18,Yes,No,Visa,19,10,4447.5,Yes,48,105.44999999999999,1625.15,Yes,1,1787.0,No,No,0.0,0.0,Yes,No,No,3,No,No,No,Yes,Yes,23,Yes,No,Yes,No,Yes,80 to 200,2,1,1,5037.3,1,33.85729166666667,104.94375000000001,4.6629082928846595,1.3862943611198906
3834-IBVOWB-JXZ,5,4.0,Female,46,Labor,No,18,No,No,Unmarried,2,0.0,3,Own,49500.0,22,Yes,Yes,Visa,28,9,2339.0,No,68,39.0,860.6,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,Yes,No,No,No,17,No,Yes,No,No,Yes,80 to 200,1,0,1,1721.2,0,12.655882352941177,25.311764705882354,3.2700161663825864,2.9444389791664403
1839-JFVGFD-URP,5,4.0,Male,42,Professional,Yes,9,No,No,Married,2,1.0,1,Own,18600.0,31,Yes,Yes,Mast,15,11,4907.6,Yes,35,17.4,203.75,Yes,1,1477.05,Yes,No,0.0,0.0,Yes,Yes,No,3,Yes,Yes,Yes,Yes,No,17,Yes,Yes,Yes,No,Yes,40 to 79,1,0,1,1884.55,1,5.821428571428571,53.84428571428571,4.004498001062301,2.302585092994046
7940-UVUDPX-QP3,2,2.0,Female,31,Professional,No,3,No,No,Unmarried,1,1.0,1,Own,17500.0,25,Yes,Yes,Disc,8,8,1238.1999999999998,Yes,8,11.25,26.5,Yes,1,229.6,No,No,0.0,0.0,Yes,No,No,3,No,No,No,No,No,20,Yes,No,Yes,No,No,20 to 39,1,0,0,282.6,1,3.3125,35.325,3.5925062094563467,1.3862943611198906
3091-BMFVLO-58H,4,5.0,Female,51,Labor,No,11,No,No,Unmarried,2,0.0,1,Lease,24300.0,28,Yes,No,Disc,34,12,4497.0,Yes,64,76.94999999999999,1751.5,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,No,22,No,No,Yes,No,Yes,40 to 79,1,0,1,3503.0,0,27.3671875,54.734375,4.020597101999219,2.4849066497880004
5622-MJXUZI-PZ7,2,2.0,Male,27,Service,Yes,0,No,Yes,Married,2,0.0,1,Own,12500.0,33,Yes,Yes,Disc,9,9,1697.0,Yes,36,25.5,296.65,Yes,1,1526.9,Yes,Yes,38.9,1326.05,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,No,17,Yes,Yes,Yes,No,No,20 to 39,2,0,1,2120.2000000000003,1,8.240277777777777,58.89444444444445,4.092583753648908,0.0
1860-OQTJHA-G67,2,3.0,Male,77,Unknown,No,10,Yes,No,Married,2,0.0,2,Own,9200.0,28,No,No,Mast,37,10,1669.3000000000002,No,71,64.5,1601.6,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,14,No,No,No,No,Yes,0 to 20,1,0,0,3203.2,0,22.557746478873238,45.115492957746476,3.831148966378926,2.3978952727983707
4007-HKDFMC-S6B,1,4.0,Female,54,Crafts,No,8,No,No,Unmarried,1,1.0,3,Own,13100.0,29,Yes,Yes,Mast,10,10,1795.3999999999999,Yes,24,30.0,283.35,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,14,No,No,No,No,No,40 to 79,1,0,1,566.7,0,11.80625,23.6125,3.203254443965244,2.1972245773362196
0014-SHVSIE-LP9,3,3.0,Male,39,Professional,No,8,No,No,Unmarried,3,1.0,0,NoCar,0.0,20,No,Yes,Mast,7,9,2264.7999999999997,Yes,28,22.200000000000003,201.1,Yes,1,1487.0,Yes,Yes,59.0,1578.0,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,7,Yes,Yes,Yes,Yes,No,80 to 200,2,0,0,1889.1999999999998,1,7.182142857142857,67.47142857142856,4.226416557110272,2.1972245773362196
1110-ARKUEK-2N1,4,1.0,Female,69,Professional,No,10,Yes,No,Unmarried,1,0.0,1,Lease,7700.0,19,No,Yes,Visa,13,9,2602.2000000000003,No,46,13.649999999999999,194.65,No,0,0.0,Yes,No,0.0,0.0,No,No,No,3,No,Yes,No,No,No,21,Yes,Yes,No,No,Yes,0 to 20,1,0,1,389.3,0,4.231521739130435,8.46304347826087,2.247394052069157,2.3978952727983707
7061-NNEUTF-LVY,4,5.0,NA,29,Professional,No,3,No,Yes,Unmarried,3,1.0,3,Own,13000.0,31,No,Yes,Mast,4,13,4204.0,Yes,8,42.900000000000006,130.5,Yes,1,244.1,No,No,0.0,0.0,Yes,Yes,No,3,No,No,No,No,Yes,12,Yes,Yes,Yes,No,No,20 to 39,1,1,0,505.1,1,16.3125,63.1375,4.1610292162680835,1.3862943611198906
8347-DIRIVI-L25,4,3.0,NA,45,Sales,No,6,No,No,Unmarried,1,0.0,2,Own,23000.0,25,No,No,Visa,11,8,2715.8999999999996,No,29,16.35,161.7,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,10,No,No,No,No,No,20 to 39,0,0,0,323.4,0,5.575862068965517,11.151724137931033,2.49747106407555,1.9459101490553132
2177-DBXQEF-6ZN,5,5.0,NA,47,Labor,No,22,No,No,Married,2,1.0,3,Own,49400.0,37,No,No,Disc,29,5,1108.9,No,72,169.35000000000002,4010.6,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,Yes,Yes,Yes,No,No,25,No,Yes,No,No,Yes,80 to 200,0,1,0,8021.2,0,55.702777777777776,111.40555555555555,4.722113362888984,3.1354942159291497
4466-QZDRDY-3Q5,1,5.0,NA,32,Sales,No,0,No,No,Unmarried,3,1.0,2,Own,23600.0,28,No,No,AMEX,3,7,5972.799999999999,Yes,5,12.450000000000001,25.7,Yes,1,106.85,No,No,0.0,0.0,No,Yes,No,4,No,No,No,No,Yes,22,Yes,Yes,Yes,No,No,40 to 79,2,0,0,158.24999999999997,1,5.14,31.649999999999995,3.4858448557224397,0.0
4163-ELNRLS-L26,2,2.0,NA,35,Service,Yes,9,No,No,Unmarried,1,1.0,7,Own,26500.0,23,No,Yes,Mast,8,7,1809.5,No,16,12.600000000000001,52.35,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,Yes,11,No,No,No,No,No,40 to 79,1,0,1,104.7,0,3.271875,6.54375,2.0207194058637046,2.302585092994046
9121-JUBJOI-RVF,5,4.0,NA,31,Professional,No,2,No,No,Unmarried,1,1.0,1,Lease,11000.0,30,No,No,Visa,11,10,1599.8,No,25,27.75,213.75,Yes,1,1018.15,No,Yes,30.85,725.9,Yes,No,No,4,Yes,Yes,No,No,Yes,25,Yes,Yes,Yes,No,Yes,0 to 20,2,0,1,1445.65,1,8.55,57.826,4.074583934043946,1.0986122886681098
7167-GGLBZF-G13,4,3.0,NA,68,Professional,No,16,No,No,Unmarried,1,1.0,0,NoCar,0.0,24,Yes,No,Visa,14,18,3395.5,Yes,27,34.05,332.85,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,28,No,No,No,No,No,40 to 79,0,0,1,665.7,0,12.32777777777778,24.65555555555556,3.24476013902423,2.833213344056216
8554-MORPOB-UFV,2,2.0,NA,56,Professional,No,21,No,No,Married,6,1.0,4,Own,38100.0,19,Yes,Yes,Disc,17,14,5759.6,Yes,38,25.200000000000003,314.05,No,0,0.0,Yes,No,0.0,0.0,No,No,No,2,No,Yes,Yes,Yes,No,25,Yes,Yes,No,No,No,80 to 200,1,1,0,628.1,0,8.264473684210527,16.528947368421054,2.8638536496927482,3.091042453358316
4419-QJJUZT-N91,5,4.0,Female,60,Professional,Yes,15,No,No,Married,2,1.0,2,Own,24100.0,29,No,No,Visa,35,6,1458.4,Yes,69,59.400000000000006,1419.3,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,No,No,No,No,13,No,No,No,No,Yes,40 to 79,0,1,0,2838.6,0,20.569565217391304,41.13913043478261,3.740976773013221,2.772588722239781
9522-BFLYJM-P8U,5,3.0,Male,40,Professional,No,4,No,No,Married,4,1.0,0,NoCar,0.0,25,Yes,Yes,Disc,22,11,1811.2,Yes,58,31.5,541.8,Yes,1,1782.4,Yes,No,0.0,0.0,Yes,No,No,4,No,No,No,No,Yes,21,Yes,Yes,Yes,No,Yes,20 to 39,2,0,1,2866.0,1,9.341379310344827,49.41379310344828,3.92026481032325,1.6094379124341003
0597-RNYRKL-5WV,1,4.0,Female,68,Sales,No,10,No,No,Unmarried,1,1.0,3,Own,13100.0,25,No,Yes,Mast,39,11,3627.2000000000003,No,71,86.85,2072.1,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,3,No,No,No,No,Yes,18,Yes,No,Yes,No,Yes,20 to 39,1,0,0,4144.2,0,29.18450704225352,58.36901408450704,4.08377244185376,2.3978952727983707
0342-MRGOAJ-6X0,4,1.0,Female,26,Sales,No,0,No,No,Unmarried,2,1.0,3,Own,33000.0,17,Yes,Yes,AMEX,8,18,5482.1,No,29,20.4,186.3,Yes,1,937.7,No,No,0.0,0.0,Yes,Yes,No,2,No,No,No,No,Yes,18,Yes,Yes,Yes,Yes,No,40 to 79,2,0,1,1310.3,1,6.424137931034483,45.182758620689654,3.8326065384066026,0.0
9518-MWCQQO-Q97,4,3.0,Male,65,Crafts,No,38,No,No,Unmarried,1,1.0,2,Own,86600.0,30,Yes,Yes,Mast,40,4,2021.2,Yes,72,120.14999999999999,2929.65,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,No,No,No,No,21,No,No,No,No,Yes,above 200,1,0,0,5859.3,0,40.68958333333333,81.37916666666666,4.411332573232889,3.6635616461296463
8175-UIPWJF-KD4,1,1.0,Male,41,Labor,No,12,No,No,Married,5,1.0,0,NoCar,0.0,18,No,No,Disc,23,9,2210.6,No,72,49.949999999999996,1252.5,Yes,1,4456.85,Yes,Yes,98.55,6969.0,Yes,Yes,Yes,4,Yes,Yes,Yes,No,Yes,18,Yes,Yes,Yes,Yes,Yes,80 to 200,2,0,0,6961.85,1,17.395833333333332,96.69236111111111,4.5818233687975995,2.5649493574615367
1766-NYRWTM-ZE6,2,3.0,Female,68,Labor,No,31,Yes,No,Unmarried,1,0.0,1,Lease,5800.0,25,No,Yes,AMEX,26,8,2557.1,No,66,60.0,1387.2,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,No,16,No,No,No,No,Yes,0 to 20,1,1,1,2774.4,0,21.01818181818182,42.03636363636364,3.762045424281513,3.4657359027997265
4902-PMEVQC-TJG,1,1.0,Male,63,Professional,Yes,7,No,Yes,Married,2,1.0,4,Own,25700.0,18,No,Yes,AMEX,20,6,2185.3,No,61,68.55000000000001,1428.75,Yes,1,2387.0,Yes,No,0.0,0.0,Yes,No,Yes,3,No,No,No,No,Yes,14,Yes,Yes,Yes,Yes,No,40 to 79,1,0,1,5244.5,1,23.422131147540984,85.97540983606558,4.4656254331403336,2.0794415416798357
9667-MUTWBN-CTA,2,2.0,Male,18,Professional,No,0,No,Yes,Unmarried,2,0.0,2,Own,4200.0,28,Yes,No,Visa,0,8,1402.8999999999999,Yes,9,27.599999999999998,69.9,No,0,0.0,Yes,No,0.0,0.0,No,No,No,3,No,Yes,No,No,No,22,Yes,No,Yes,No,Yes,0 to 20,1,0,1,139.8,0,7.7666666666666675,15.533333333333335,2.8053785450627724,0.0
2852-YUIJSE-85D,1,1.0,Male,57,Crafts,No,14,No,No,Married,2,1.0,2,Own,59600.0,19,No,No,Mast,13,14,8848.2,Yes,37,38.099999999999994,475.7,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,15,Yes,No,No,No,Yes,80 to 200,2,0,0,951.4,0,12.856756756756756,25.71351351351351,3.2851695614702305,2.70805020110221
0539-XCIYLO-LK2,1,1.0,Male,51,Agriculture,No,19,No,No,Married,2,1.0,2,Lease,28600.0,22,Yes,Yes,AMEX,20,5,2641.5,Yes,27,27.599999999999998,244.05,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,No,27,No,No,No,No,No,40 to 79,1,0,1,488.1,0,9.03888888888889,18.07777777777778,2.9485241905672104,2.995732273553991
